LandContour,GarageYrBlt,FullBath,1stFlrSF,BsmtFinSF1,TotRmsAbvGrd,ExterQual,OpenPorchSF,Heating,Condition2,OverallQual,GarageCars,KitchenQual,KitchenAbvGr,GrLivArea,2ndFlrSF,CentralAir,BsmtQual,TotalBsmtSF,Fireplaces,SalePrice
Bnk,1941.0,1,860,275,7,TA,0,GasA,Norm,7,1,Fa,1,1564,704,Y,TA,704,1,174500
Lvl,1982.0,1,572,0,5,TA,0,GasA,Norm,7,1,TA,1,1111,539,Y,TA,572,1,116900
Lvl,1930.0,1,832,624,7,TA,0,GasA,Norm,7,2,TA,1,1482,650,Y,TA,650,0,143000
Lvl,1950.0,1,932,0,4,TA,0,GasA,Norm,6,1,Gd,1,932,0,Y,TA,932,1,124000
Lvl,1959.0,1,1466,176,6,TA,140,GasA,Norm,5,2,Fa,1,1466,0,Y,TA,1466,2,149900
Lvl,1956.0,1,1811,296,6,TA,0,GasA,Norm,6,2,Ex,1,1811,0,Y,TA,1073,1,230000
Lvl,2002.0,1,816,538,5,Gd,0,GasA,Norm,6,1,TA,1,816,0,Y,TA,816,0,120500
Lvl,1965.0,1,902,454,8,TA,84,GasA,Norm,7,2,Gd,1,1820,918,Y,TA,864,2,201800
Lvl,1976.0,2,1437,1157,6,Gd,21,GasA,Norm,5,2,Gd,1,1437,0,Y,Gd,1437,1,218000
Lvl,1965.0,2,1265,633,6,TA,92,GasA,Norm,5,2,Gd,1,1265,0,Y,TA,1219,1,179900
Lvl,2008.0,2,1314,904,6,Gd,62,GasA,Norm,7,2,Gd,1,1314,0,Y,Gd,1314,1,230000
Lvl,2008.0,2,1580,0,7,Gd,24,GasA,Norm,8,3,Gd,1,1580,0,Y,Gd,1580,0,235128
Lvl,1974.0,2,943,442,8,Gd,69,GasA,Norm,6,2,Gd,1,1876,933,Y,TA,901,1,185000
Lvl,1978.0,2,855,311,7,TA,0,GasA,Norm,6,2,TA,1,1456,601,Y,Gd,855,1,146000
Low,1993.0,1,1640,728,7,Gd,0,GasA,Norm,6,2,Gd,1,1640,0,Y,TA,1296,1,224000
Lvl,1968.0,1,894,492,5,TA,0,GasA,Norm,5,2,TA,1,894,0,Y,Gd,894,1,129000
Lvl,1969.0,0,1258,1198,6,TA,0,GasA,Norm,4,2,TA,2,1258,0,Y,Gd,1198,0,108959
Lvl,1978.0,1,1432,680,5,TA,180,GasA,Norm,5,2,Gd,1,1432,0,Y,Gd,1360,1,194000
Lvl,2009.0,2,1502,0,7,Gd,114,GasA,Norm,7,2,Gd,1,1502,0,Y,Gd,1502,0,233170
Lvl,2008.0,2,1694,0,7,Gd,33,GasA,Norm,8,3,Gd,1,1694,0,Y,Gd,1694,0,245350
Lvl,2000.0,2,959,786,7,TA,38,GasA,Norm,6,2,TA,1,1671,712,Y,Gd,959,1,173000
Lvl,1935.0,2,1236,626,7,TA,0,GasA,Norm,6,2,Gd,1,2108,872,Y,TA,1127,2,235000
Lvl,1995.0,3,1831,1387,10,Gd,76,GasA,Norm,10,3,Gd,1,3627,1796,Y,Ex,1930,1,625000
Lvl,1977.0,1,1118,522,6,TA,0,GasA,Norm,6,1,TA,1,1118,0,Y,TA,1096,1,171000
Lvl,1958.0,1,1261,662,6,TA,0,GasA,Norm,6,2,TA,1,1261,0,Y,TA,1261,1,163000
Lvl,2006.0,2,625,0,5,Gd,54,GasA,Norm,7,2,Gd,1,1250,625,Y,Gd,625,0,171900
Bnk,,3,1636,152,12,TA,0,GasA,Norm,5,0,Ex,1,3086,971,Y,TA,1598,1,200500
Lvl,1932.0,2,1170,503,9,TA,0,GasA,Norm,6,2,TA,1,2345,1175,Y,Gd,952,1,239000
Lvl,1992.0,2,2129,700,9,Gd,33,GasA,Norm,8,2,Gd,1,2872,743,Y,Gd,1683,1,285000
Lvl,1984.0,1,923,658,5,TA,0,GasA,Norm,5,1,TA,1,923,0,Y,TA,876,0,119500
Bnk,1926.0,1,818,468,5,TA,0,GasA,Norm,6,1,TA,1,1224,406,Y,TA,818,0,115000
Lvl,1921.0,1,820,0,7,TA,0,GasA,Norm,5,1,TA,1,1343,523,Y,TA,731,1,154900
Lvl,,1,1124,0,5,TA,36,GasA,Norm,5,0,TA,1,1124,0,Y,,0,1,93000
Lvl,1990.0,2,1298,1216,8,TA,0,GasA,Norm,7,2,TA,1,2514,1216,Y,Gd,1216,0,250000
HLS,2008.0,2,1652,1480,5,Ex,53,GasA,Norm,8,2,Gd,1,1652,0,Y,Ex,1600,1,392500
Lvl,1996.0,3,2411,2096,10,Gd,78,GasA,Norm,10,3,Ex,1,4476,2065,Y,Ex,2396,2,745000
Lvl,1970.0,1,1130,821,5,TA,0,GasA,Norm,5,2,TA,1,1130,0,Y,TA,1120,1,120000
Lvl,1963.0,1,1572,1159,5,TA,263,GasA,Norm,5,3,TA,1,1572,0,Y,TA,1572,2,186700
Lvl,1965.0,1,949,392,7,TA,0,GasA,Norm,5,1,TA,1,1221,272,Y,TA,784,0,104900
Bnk,1920.0,2,1014,440,7,TA,74,GasA,Artery,3,2,TA,2,1699,685,Y,Fa,978,0,95000
Lvl,1994.0,2,1624,1456,5,Gd,114,GasA,Norm,8,3,Gd,1,1624,0,Y,Gd,1624,1,262000
Lvl,2002.0,2,831,0,7,Gd,68,GasA,Norm,7,2,Gd,1,1660,829,Y,Gd,831,0,195000
Lvl,1999.0,2,1028,0,7,TA,60,GasA,Norm,7,2,Gd,1,1804,776,Y,TA,994,1,189000
Low,1975.0,1,1622,1159,7,TA,0,GasA,Norm,4,4,TA,1,1622,0,Y,TA,1249,1,168000
Lvl,1999.0,2,764,0,5,Gd,0,GasA,Norm,8,2,Gd,1,1441,677,Y,Gd,776,0,174000
Lvl,1925.0,1,842,0,6,TA,0,GasA,Norm,5,1,Gd,1,1472,630,Y,TA,702,0,125000
Lvl,1999.0,2,1224,883,5,TA,304,GasA,Norm,6,2,TA,1,1224,0,Y,Ex,1224,0,165000
Lvl,1969.0,1,663,371,7,TA,36,GasA,Norm,6,1,TA,1,1352,689,Y,TA,663,0,158000
Lvl,2005.0,2,728,0,8,TA,24,GasA,Norm,6,2,Gd,1,1456,728,Y,Gd,728,0,176000
Lvl,2006.0,2,879,0,9,Gd,17,GasA,Norm,7,3,Gd,1,1863,984,Y,Gd,879,1,219210
Bnk,1916.0,1,815,0,7,TA,0,GasA,Norm,7,1,TA,1,1690,875,Y,TA,815,1,144000
Lvl,2001.0,2,1212,0,6,Gd,0,GasA,Norm,7,2,Gd,1,1212,0,Y,Gd,1212,0,178000
Lvl,1974.0,1,1382,547,6,TA,82,GasA,Norm,4,2,TA,1,1382,0,Y,TA,1051,1,148000
Lvl,1972.0,1,864,0,5,TA,0,GasA,Norm,4,1,TA,1,864,0,Y,TA,864,0,116050
Lvl,1998.0,2,866,0,6,TA,36,GasA,Norm,7,2,Gd,1,1779,913,Y,Gd,866,0,197900
Lvl,1960.0,1,884,0,5,TA,0,GasA,Norm,5,1,TA,1,1348,464,Y,TA,884,1,117000
Lvl,2000.0,2,1630,0,6,Gd,234,GasA,Norm,7,2,Gd,1,1630,0,Y,Gd,1630,1,213000
Lvl,1975.0,1,1074,788,6,TA,88,GasA,Norm,5,2,TA,1,1074,0,Y,Gd,1056,0,153500
Lvl,1990.0,2,2196,485,7,Gd,70,GasA,Norm,7,3,Gd,1,2196,0,Y,Gd,2158,1,271900
Lvl,1966.0,1,1056,1056,5,TA,42,GasA,Norm,4,1,TA,1,1056,0,Y,TA,1056,0,107000
Lvl,2003.0,2,1700,340,7,Gd,23,GasA,Norm,6,2,Gd,1,1700,0,Y,Gd,1682,0,200000
Lvl,1980.0,1,1283,504,6,TA,0,GasA,Norm,5,2,TA,1,1283,0,Y,TA,931,0,140000
Lvl,2006.0,2,1660,1220,8,Gd,50,GasA,Norm,8,2,Gd,1,1660,0,Y,Ex,1660,1,290000
Lvl,1992.0,2,1055,0,8,Gd,104,GasA,Norm,6,2,Gd,1,1845,790,Y,Gd,1055,1,189000
Bnk,1988.0,2,1080,427,8,Gd,12,GasA,Norm,8,2,TA,1,1752,672,Y,Gd,559,0,164000
Lvl,1941.0,1,672,344,4,TA,113,GasA,Norm,4,1,TA,1,672,0,Y,TA,672,0,113000
Lvl,1965.0,0,960,648,3,TA,0,GasA,Norm,4,1,TA,1,960,0,Y,TA,648,0,145000
Lvl,1962.0,1,999,784,6,TA,72,GasA,Norm,5,1,TA,1,999,0,Y,TA,925,0,134500
Lvl,1966.0,1,894,180,5,TA,0,GasA,Norm,5,1,TA,1,894,0,Y,TA,894,0,125000
Lvl,1978.0,2,1318,0,8,TA,0,GasA,Norm,6,2,TA,2,1902,584,Y,,0,0,112000
Lvl,2009.0,2,1314,936,6,Gd,112,GasA,Norm,8,2,Gd,1,1314,0,Y,Gd,1300,0,229456
Lvl,,1,672,0,3,TA,0,GasA,Norm,4,0,TA,1,912,240,N,,0,0,80500
Lvl,,1,672,0,7,TA,0,GasA,Norm,6,0,TA,1,1218,546,Y,TA,672,0,91500
Lvl,1964.0,1,912,312,5,TA,0,GasA,Norm,5,1,TA,1,912,0,Y,TA,912,0,115000
Lvl,1968.0,1,1211,250,5,TA,63,GasA,Norm,5,1,TA,1,1211,0,Y,TA,952,1,134000
Lvl,1949.0,2,1168,196,7,TA,0,GasA,Norm,6,1,TA,1,1846,678,Y,TA,1040,1,143000
Lvl,1951.0,2,2136,756,7,TA,30,GasA,Norm,5,2,TA,1,2136,0,N,TA,2136,0,137900
Lvl,2004.0,2,788,724,8,Gd,75,GasA,Norm,7,2,Gd,1,1490,702,Y,Gd,788,1,184000
Lvl,1958.0,1,1138,507,6,TA,0,GasA,Norm,6,1,TA,1,1138,0,Y,TA,588,0,145000
Lvl,2007.0,2,894,0,9,Gd,18,GasA,Norm,6,3,Gd,1,1933,1039,Y,Gd,894,1,214000
Lvl,1992.0,1,912,595,5,TA,240,GasA,Norm,5,2,Gd,1,912,0,Y,TA,912,0,147000
Lvl,2008.0,1,1702,1540,7,Ex,72,GasA,Norm,9,3,Ex,1,1702,0,Y,Ex,1702,1,367294
Lvl,1960.0,2,1507,666,7,TA,0,GasA,Norm,5,1,TA,1,1507,0,Y,TA,1075,0,127000
Lvl,1977.0,2,1361,498,12,TA,24,GasA,RRAe,5,2,TA,2,2620,1259,Y,Gd,1361,1,190000
Lvl,1962.0,1,1190,803,6,TA,18,GasA,Norm,5,2,TA,1,1190,0,Y,TA,1106,0,132500
Lvl,1962.0,2,1224,0,6,TA,0,GasA,Norm,4,2,TA,2,1224,0,Y,,0,0,101800
Lvl,1959.0,1,1188,1000,6,TA,0,GasA,Norm,5,2,TA,1,1188,0,Y,TA,1188,0,142000
Bnk,,1,1024,0,7,TA,192,GasA,Norm,5,0,TA,1,1964,940,N,TA,940,0,130000
Lvl,1914.0,1,892,0,9,TA,40,GasA,Norm,5,1,TA,1,1784,892,Y,Gd,747,0,138887
Lvl,2003.0,2,764,0,6,Gd,27,GasA,Norm,7,2,Gd,1,1626,862,Y,Gd,764,0,175500
Lvl,2004.0,2,847,0,8,Gd,48,GasA,Norm,7,2,Gd,1,1948,1101,Y,Gd,847,1,195000
Lvl,2005.0,1,1141,0,6,Gd,0,GasA,Norm,6,2,TA,1,1141,0,Y,Gd,1141,0,142500
HLS,2006.0,2,1484,428,6,Gd,33,GasA,Norm,8,2,Ex,1,1484,0,Y,Gd,1476,1,265900
Lvl,2003.0,2,884,550,8,Gd,63,GasA,Norm,7,2,Gd,1,1768,884,Y,Gd,884,0,224900
Lvl,2007.0,2,1689,0,7,Gd,56,GasA,Norm,7,3,Gd,1,1689,0,Y,Gd,1689,0,248328
Lvl,1974.0,2,1173,885,6,TA,120,GasA,Norm,7,2,Gd,1,1173,0,Y,Gd,1053,2,170000
Lvl,2006.0,2,2076,1386,7,Ex,229,GasA,Norm,10,3,Ex,1,2076,0,Y,Ex,2076,1,465000
HLS,1931.0,1,792,0,7,TA,0,GasA,Norm,8,2,Gd,1,1517,725,Y,Gd,792,2,230000
Lvl,1984.0,3,1140,0,7,TA,112,GasA,Norm,6,2,TA,1,1868,728,Y,Gd,585,1,178000
Lvl,2005.0,2,756,0,6,Gd,45,GasA,Norm,7,2,Gd,1,1553,797,Y,Gd,756,0,186500
Lvl,1976.0,1,1034,539,6,TA,0,GasA,Norm,6,3,TA,1,1034,0,Y,TA,1012,0,169900
Lvl,1950.0,1,1134,319,8,TA,0,OthW,Norm,6,2,TA,1,2058,924,N,Gd,735,1,129500
Lvl,1950.0,1,988,534,6,TA,80,GasA,Norm,5,1,TA,1,988,0,Y,TA,876,0,119000
Lvl,1968.0,2,2110,1065,8,Gd,0,GasA,Norm,7,2,Ex,1,2110,0,Y,TA,2110,2,244000
Lvl,2003.0,2,1405,0,6,Gd,36,GasA,Norm,7,2,Gd,1,1405,0,Y,Gd,1405,1,171750
Lvl,1968.0,1,874,510,5,TA,0,GasA,Norm,5,1,TA,1,874,0,Y,TA,864,0,130000
Lvl,1974.0,2,1516,125,9,Gd,47,GasA,Norm,7,2,Gd,1,2167,651,Y,TA,1192,2,294000
Lvl,2003.0,2,760,0,7,Gd,128,GasA,Norm,7,2,Gd,1,1656,896,Y,Gd,746,1,165400
Lvl,1978.0,1,959,425,6,TA,0,GasA,Norm,6,1,TA,1,1367,408,Y,TA,884,1,127500
Lvl,1994.0,2,1987,1314,7,Gd,36,GasA,Norm,8,2,Gd,1,1987,0,Y,Gd,1986,1,301500
Lvl,,1,864,0,4,TA,96,GasA,Norm,5,0,TA,1,864,0,Y,Fa,864,0,99900
Lvl,2005.0,2,1166,655,5,Gd,0,GasA,Norm,7,2,Gd,1,1166,0,Y,Gd,856,0,190000
Lvl,1969.0,1,1054,602,6,TA,0,GasA,Norm,6,2,TA,1,1054,0,Y,Gd,1054,0,151000
Lvl,1999.0,2,892,0,7,TA,103,GasA,Norm,6,2,TA,1,1675,783,Y,Gd,841,1,181000
Lvl,1956.0,1,1050,504,5,TA,0,GasA,Norm,5,1,TA,1,1050,0,Y,TA,1050,0,128900
Lvl,1957.0,1,1104,0,8,TA,0,GasA,Norm,4,1,TA,1,1788,684,Y,TA,1104,2,161500
Lvl,1940.0,1,1060,0,8,TA,0,GasA,Norm,6,2,TA,1,1824,764,Y,TA,764,1,180500
Lvl,1998.0,2,1337,266,5,Gd,68,GasA,Norm,6,2,Gd,1,1337,0,Y,Gd,1405,0,181000
Lvl,1999.0,2,713,450,6,Gd,34,GasA,Norm,7,2,Gd,1,1452,739,Y,Gd,691,0,183900
Bnk,1960.0,1,964,0,9,Fa,0,GasA,Norm,7,1,TA,2,1889,925,N,TA,925,1,122000
HLS,2009.0,2,2018,0,10,Ex,76,GasA,Norm,9,3,Ex,1,2018,0,Y,Ex,2002,1,378500
Lvl,1982.0,3,1968,192,11,TA,12,GasA,Norm,8,3,Gd,1,3447,1479,Y,TA,728,2,381000
Lvl,1958.0,1,874,460,7,TA,0,GasW,Norm,5,1,TA,1,1524,650,Y,TA,874,0,144000
Low,1979.0,0,1332,1258,4,Gd,0,GasA,Norm,7,2,Gd,1,1524,192,Y,Gd,1332,1,260000
Lvl,1968.0,2,1489,0,7,TA,0,GasA,Norm,6,2,Gd,1,1489,0,Y,TA,1489,1,185750
Lvl,1965.0,1,935,560,5,TA,0,GasA,Norm,5,1,TA,1,935,0,Y,TA,935,0,137000
Lvl,1959.0,1,1357,719,5,TA,0,GasA,Norm,6,1,Ex,1,1357,0,Y,TA,1019,1,177000
Lvl,1985.0,2,661,0,8,TA,0,GasA,Norm,5,2,TA,1,1250,589,Y,TA,661,1,139000
Lvl,1948.0,2,928,220,10,TA,0,GasA,Norm,5,2,TA,2,1920,992,Y,TA,928,0,137000
Lvl,1972.0,1,735,593,6,TA,116,GasA,Norm,6,2,TA,1,1395,660,Y,TA,723,1,162000
Lvl,1967.0,1,1724,528,7,TA,0,GasA,Norm,6,2,TA,1,1724,0,Y,Gd,1680,1,197900
Lvl,2002.0,2,1128,804,7,Gd,211,GasA,Norm,8,2,Gd,1,2031,903,Y,Gd,1128,1,237000
Lvl,1980.0,1,698,0,6,TA,0,GasA,Norm,4,2,TA,1,1128,430,Y,TA,698,0,68400
Lvl,2002.0,2,1573,788,6,Gd,72,GasA,Norm,7,2,Gd,1,1573,0,Y,Gd,1573,0,227000
Lvl,1990.0,2,1339,1053,6,TA,58,GasA,Norm,7,2,TA,1,1339,0,Y,Gd,1309,1,180000
Lvl,1977.0,2,1040,532,5,TA,0,GasA,Norm,5,2,Gd,1,1040,0,Y,Gd,1040,0,150500
Low,,2,912,0,8,TA,0,GasA,Norm,6,0,TA,2,1824,912,Y,TA,912,0,139000
Lvl,1969.0,2,1699,0,10,TA,0,GasA,Norm,6,1,Gd,1,2447,748,Y,TA,804,1,169000
Lvl,1939.0,1,825,0,6,TA,0,GasA,Norm,6,1,TA,1,1412,587,Y,TA,780,1,132500
Lvl,1963.0,1,1328,569,6,TA,26,GasA,Norm,6,2,TA,1,1328,0,Y,TA,1328,2,143000
Low,1964.0,2,1582,812,7,TA,198,GasA,Norm,5,2,TA,1,1582,0,Y,TA,1624,0,190000
Lvl,2000.0,2,1659,1158,5,Gd,59,GasA,Norm,8,2,Ex,1,1659,0,Y,Gd,1501,1,278000
Lvl,2006.0,2,1120,0,8,Gd,74,GasA,Norm,8,3,Ex,1,1970,850,Y,Gd,1085,1,281000
Lvl,1964.0,1,1152,1014,6,TA,0,GasA,Norm,5,2,TA,1,1152,0,Y,TA,1152,1,180500
Lvl,1972.0,2,630,231,6,TA,0,GasA,Norm,5,1,TA,1,1302,672,Y,TA,630,0,119500
Lvl,1985.0,2,1378,0,11,TA,287,GasA,Norm,5,1,TA,2,2372,994,N,TA,994,0,107500
Lvl,1976.0,2,832,194,8,TA,28,GasA,Norm,7,2,TA,1,1664,832,Y,Gd,832,1,162900
Lvl,1957.0,1,864,167,5,TA,0,GasA,Norm,5,2,TA,1,864,0,Y,TA,864,0,115000
Lvl,1968.0,1,1052,1016,5,TA,0,GasA,Norm,5,1,TA,1,1052,0,Y,TA,1052,0,138500
Lvl,1963.0,2,1128,776,6,TA,20,GasA,Norm,5,2,TA,1,1128,0,Y,TA,1120,0,155000
Lvl,2005.0,2,1072,547,5,TA,44,GasA,Norm,6,2,TA,1,1072,0,Y,Gd,547,0,140000
Bnk,2008.0,2,4692,5644,12,Ex,292,GasA,Norm,10,2,Ex,1,5642,950,Y,Ex,6110,3,160000
Lvl,1959.0,1,1246,340,6,TA,0,GasA,Norm,5,1,Gd,1,1246,0,Y,TA,1246,0,154000
Lvl,1999.0,2,1005,694,9,Gd,0,GasA,Norm,7,2,Gd,1,1983,978,Y,Gd,978,1,225000
Bnk,1942.0,1,753,547,7,TA,0,GasA,Norm,6,1,Gd,1,1494,741,Y,TA,771,2,177500
Lvl,1994.0,2,1203,740,8,Gd,78,GasA,Norm,8,3,Gd,1,2526,1323,Y,Gd,1165,1,290000
Lvl,2005.0,2,1616,0,7,Gd,59,GasA,Norm,7,3,Gd,1,1616,0,Y,Gd,1616,0,232000
Lvl,2004.0,2,976,0,7,Gd,40,GasA,Norm,7,2,Gd,1,1708,732,Y,Gd,976,0,130000
Lvl,2006.0,2,1652,1572,6,Gd,102,GasA,Norm,9,2,Ex,1,1652,0,Y,Ex,1652,2,325000
Lvl,2005.0,2,1368,0,6,Gd,35,GasA,Norm,7,2,Gd,1,1368,0,Y,Gd,1368,1,202500
Lvl,2000.0,1,990,746,5,TA,64,GasA,Norm,5,2,TA,1,990,0,Y,Gd,990,0,138000
Lvl,1948.0,1,1122,144,6,TA,36,GasA,Norm,5,2,Gd,1,1122,0,Y,TA,924,0,147000
Lvl,1991.0,2,1294,1200,6,TA,51,GasA,Norm,6,2,Gd,1,1294,0,Y,Gd,1278,0,179200
Lvl,1959.0,2,1902,1406,7,Gd,207,GasA,Norm,7,2,Ex,1,1902,0,Y,Gd,1902,2,335000
Lvl,2005.0,2,1274,925,6,Gd,98,GasA,Norm,7,2,Gd,1,1274,0,Y,Gd,1274,0,203000
Lvl,1990.0,2,1453,482,9,Gd,0,GasA,Norm,8,2,Gd,1,2810,1357,Y,Ex,1453,1,302000
Lvl,1999.0,2,1422,0,10,Gd,30,GasA,Norm,9,3,Gd,1,2599,1177,Y,Gd,1393,1,333168
Lvl,1956.0,1,948,732,5,TA,36,GasA,Norm,4,1,TA,1,948,0,Y,TA,948,1,119000
Lvl,1969.0,2,1092,500,9,TA,0,GasA,Norm,6,2,TA,1,2112,1020,Y,Fa,952,2,206900
Lvl,2008.0,2,1630,0,8,Gd,42,GasA,Norm,8,3,Ex,1,1630,0,Y,Ex,1622,1,295493
Lvl,2006.0,2,1352,0,5,Gd,241,GasA,Norm,7,2,Gd,1,1352,0,Y,Ex,1352,1,208900
Lvl,2001.0,2,1787,0,7,Gd,150,GasA,Norm,8,3,Gd,1,1787,0,Y,Gd,1753,1,275000
Bnk,1954.0,1,948,492,5,TA,0,GasA,Norm,4,1,TA,1,948,0,Y,TA,864,0,111000
Lvl,1957.0,1,1478,189,6,TA,0,GasA,Norm,6,2,TA,1,1478,0,Y,TA,1478,2,156500
Lvl,1955.0,1,720,0,4,TA,0,Floor,Norm,3,1,TA,1,720,0,N,,0,0,72500
Lvl,1992.0,2,1061,674,8,Gd,39,GasA,Norm,7,2,Gd,1,1923,862,Y,Gd,750,1,190000
HLS,,1,708,280,5,Fa,0,GasA,Norm,4,0,Fa,1,708,0,Y,TA,420,0,82500
Lvl,2007.0,2,1795,0,7,Gd,49,GasA,Norm,8,3,Gd,1,1795,0,Y,Ex,1795,1,147000
Lvl,,1,796,0,5,TA,0,GasA,Norm,4,0,TA,1,796,0,N,TA,796,0,55000
Bnk,,1,774,544,6,TA,0,GasA,Norm,3,0,Gd,1,774,0,Y,TA,544,0,79000
Lvl,1982.0,1,816,641,5,Gd,0,GasA,Norm,5,1,Gd,1,816,0,Y,TA,816,1,130500
Lvl,1920.0,2,1584,493,8,Gd,547,GasW,Norm,6,2,TA,1,2792,1208,Y,Gd,1510,2,256000
Lvl,1998.0,2,955,0,8,TA,28,GasA,Norm,7,2,TA,1,1632,677,Y,Gd,935,1,176500
Lvl,2006.0,2,1588,0,7,Gd,45,GasA,Norm,8,3,Gd,1,1588,0,Y,Gd,1588,1,227000
Lvl,1976.0,1,954,483,6,TA,0,GasA,Norm,5,2,TA,1,954,0,Y,TA,911,0,132500
Lvl,1958.0,1,816,690,3,TA,0,GasA,Norm,4,1,TA,1,816,0,Y,TA,816,1,100000
Lvl,1951.0,1,803,0,6,TA,65,GasA,Norm,5,1,Gd,1,1360,557,Y,TA,803,0,125500
Lvl,1970.0,1,765,765,7,TA,36,GasA,Norm,5,2,TA,1,1365,600,Y,TA,765,0,125000
Lvl,1977.0,2,1334,686,6,TA,16,GasA,Norm,6,2,TA,1,1334,0,Y,Gd,1350,1,167900
Lvl,1973.0,2,1656,0,8,TA,211,GasA,Norm,5,2,TA,2,1656,0,Y,TA,1656,0,135000
Bnk,,1,693,0,4,TA,20,Grav,Norm,4,0,Fa,1,693,0,N,TA,693,0,52500
Lvl,2002.0,2,920,700,8,Gd,91,GasA,Norm,7,2,Gd,1,1861,941,Y,Gd,916,0,200000
Lvl,1972.0,1,864,360,5,TA,0,GasA,Norm,5,1,TA,1,864,0,Y,TA,864,0,128500
Lvl,1974.0,1,872,0,5,TA,0,GasA,Norm,4,4,TA,1,872,0,Y,TA,858,0,123000
Lvl,2004.0,1,1114,814,6,TA,78,GasA,Norm,6,2,Gd,1,1114,0,Y,Gd,1114,0,155000
Lvl,2002.0,2,1284,0,7,Gd,87,GasA,Norm,8,2,Gd,1,2169,885,Y,Gd,1284,1,228500
Bnk,1929.0,1,1172,0,9,TA,0,GasA,Norm,6,2,TA,1,1913,741,Y,TA,896,1,177000
Lvl,2006.0,2,728,0,8,Gd,0,GasA,Norm,7,2,Gd,1,1456,728,Y,Gd,728,1,155835
Lvl,1997.0,1,960,250,5,TA,0,GasA,Norm,4,1,Fa,1,960,0,Y,TA,960,0,108500
Lvl,1968.0,2,2156,297,9,TA,80,GasA,Norm,7,2,TA,1,2156,0,Y,TA,1568,1,262500
HLS,2006.0,2,1776,80,7,Gd,0,GasA,Norm,8,3,Gd,1,1776,0,Y,Ex,1732,1,283463
Low,1998.0,2,1494,1443,5,Gd,25,GasA,Norm,7,2,Gd,1,1494,0,Y,Gd,1482,1,215000
Lvl,,2,938,259,8,TA,54,OthW,Norm,8,0,TA,1,2358,1215,N,TA,684,0,122000
Lvl,1969.0,2,1338,500,12,TA,0,GasA,Norm,5,4,TA,2,2634,1296,Y,TA,1248,0,200000
Lvl,1962.0,1,858,319,8,TA,84,GasA,Norm,6,2,TA,1,1716,858,Y,TA,858,1,171000
Lvl,1999.0,1,786,0,4,Gd,0,GasA,Norm,6,2,TA,1,1176,390,Y,TA,698,0,134900
Lvl,1996.0,2,2053,816,9,Gd,86,GasA,Norm,8,3,Gd,1,3238,1185,Y,Gd,2033,1,410000
Lvl,2000.0,2,992,735,7,Gd,184,GasA,Norm,7,3,Gd,1,1865,873,Y,Gd,992,1,235000
Lvl,1968.0,3,1222,0,8,TA,98,GasA,Norm,7,2,Gd,1,1920,698,Y,TA,570,1,170000
Lvl,1966.0,1,892,340,5,TA,0,GasA,Norm,5,1,TA,1,892,0,Y,TA,864,0,110000
Lvl,1971.0,1,1078,734,6,TA,0,GasA,Norm,5,2,TA,1,1078,0,Y,TA,1078,1,149900
Lvl,2000.0,2,769,378,5,Gd,32,GasA,Norm,6,2,Gd,1,1573,804,Y,Gd,756,0,177500
Lvl,2004.0,2,1980,1447,8,Gd,45,GasA,Norm,9,3,Ex,1,1980,0,Y,Ex,1980,1,315000
Lvl,1998.0,3,990,0,8,TA,0,GasA,Norm,5,2,TA,1,2601,1611,Y,TA,612,0,189000
Low,2005.0,2,1530,1274,7,Gd,36,GasA,Norm,7,2,Gd,1,1530,0,Y,Ex,1530,1,260000
Lvl,1920.0,2,1281,0,7,TA,0,GasA,Norm,4,1,TA,1,1738,457,Y,TA,715,1,104900
Lvl,2007.0,2,616,0,6,TA,36,GasA,Norm,6,2,Gd,1,1412,796,Y,Gd,616,1,156932
Lvl,2005.0,2,520,0,4,Gd,166,GasA,Norm,7,2,Gd,1,1200,600,Y,Gd,600,0,144152
Lvl,2000.0,2,814,533,7,Gd,96,GasA,Norm,7,2,Gd,1,1674,860,Y,Gd,814,0,216000
Lvl,1999.0,2,882,633,7,Gd,88,GasA,Norm,7,2,Gd,1,1790,908,Y,Gd,873,0,193000
Lvl,1977.0,2,925,548,6,TA,26,GasA,Norm,5,1,TA,1,1475,550,Y,TA,757,1,127000
Lvl,2003.0,1,848,685,4,Gd,0,GasA,Norm,6,2,Gd,1,848,0,Y,Gd,848,0,144000
Lvl,2003.0,2,1668,370,8,Gd,262,GasA,Norm,8,2,Gd,1,1668,0,Y,Gd,1657,1,232000
Lvl,1967.0,1,840,315,6,Fa,0,GasA,Norm,4,1,TA,1,1374,534,Y,TA,840,0,105000
Lvl,1955.0,1,1661,831,8,TA,28,GasA,Norm,6,1,Gd,1,1661,0,Y,TA,992,1,165500
Lvl,1998.0,2,1108,975,8,TA,170,GasA,Norm,7,2,Gd,1,2097,989,Y,Gd,1108,1,274300
Lvl,2001.0,2,2633,1282,8,Ex,140,GasA,Norm,10,3,Ex,1,2633,0,Y,Ex,2633,2,466500
Lvl,2005.0,2,1026,0,9,Gd,210,GasA,Norm,7,3,Gd,1,1958,932,Y,Gd,1026,1,250000
HLS,2007.0,2,1571,0,7,Gd,36,GasA,Norm,8,3,Gd,1,1571,0,Y,Gd,1571,1,239000
Bnk,1925.0,1,790,384,4,TA,141,GasA,Norm,6,1,TA,1,790,0,N,Gd,768,0,91000
